37,9319
4892,833
9271,8102
3585,4025
443,4341
7608,9098
8525,9496
6429,7563
1126,6087
9122,6381
4601,3007
9011,6858
2732,244
3607,7800
3585,5444
5347,8380
6921,8065
9160,31
7292,6236
2568,3660
5711,7768
1637,3224
5808,9180
7778,1648
3210,5320
2908,5558
1887,3421
5427,6583
285,7571
7645,8975
4460,5329
429,4550
8520,8748
2148,440
313,6361
252,4432
3492,5423
652,6358
1357,5747
1030,3088
2009,1944
4555,7779
2514,9292
6450,3473
2609,2548
9254,9212
8087,3114
8697,369
7294,6594
4214,6557
6985,7295
1327,6349
5036,7968
2045,5963
2751,8550
5192,4043
6500,4524
6920,2497
758,2156
2018,8692
2269,8152
7312,7247
6575,544
5819,369
6194,280
8519,4245
1513,3956
5572,4191
610,7664
2714,4019
7199,472
711,3530
6812,5172
2681,3532
5649,6159
9058,5103
4545,4975
4257,8265
9406,3539
9198,4465
2123,1666
9190,2456
11,931
2511,2521
8374,2704
1874,2544
8864,7426
1467,1786
7395,3753
416,1384
7286,2265
4153,21
666,3385
9103,5959
9099,6713
4200,6487
7858,7654
1879,5497
712,7660
3498,5845
2639,153
4562,2922
4255,6470
5632,6510
3483,2453
848,5613
3103,7766
6561,9236
6898,9116
1777,6017
1232,5936
2814,1636
7875,4772
4070,1186
5509,5350
1065,9086
245,3955
8109,7091
7067,1217
5140,3573
7110,2564
2453,6603
5828,7936
3357,75
1070,2014
7938,972
5843,6827
4581,6052
6689,2905
4396,8814
2377,4417
981,7467
1377,1122
5335,8475
8968,8787
2139,5645
3940,7531
8219,7993
3456,5539
5138,9241
1398,3971
112,3470
6721,89
3209,2752
8675,2032
383,4131
6135,5632
1184,2668
1571,4299
5191,4676
2573,4190
434,1604
9163,2267
6332,7597
7886,5879
2572,1131
7053,4447
7368,7689
4278,6798
725,1279
7195,2562
9056,6892
8352,7284
8769,7575
6306,5513
6380,8419
333,449
6622,6478
3514,7774
3578,4424
3037,4878
4133,2766
8709,8507
6329,1668
7506,2764
7635,4035
3551,3886
6722,5
4383,2805
2511,1852
2752,7984
1267,2347
8720,3401
792,6564
7052,870
4141,5735
3192,5538
7468,2292
7649,6247
7391,9047
934,7056
50,3515
7085,2322
4830,5670
2958,6577
2072,699
5225,1711
1654,4267
3586,1770
3259,5269
7666,8948
3826,6595
7814,1877
829,7203
5610,4399
1571,7320
4608,2668
910,4888
7885,6939
4452,6355
7745,4314
3577,457
7973,3420
494,1468
3855,3173
7872,5840
2961,2098
1354,1176
3201,2640
4866,5173
1481,6782
46,7712
4972,3919
5254,2535
794,5923
5532,5798
6468,6053
6664,3322
5329,3348
7751,4361
1373,8498
3318,2416
5662,4875
4325,2491
1303,8862
1669,5208
2048,8396
4840,942
4242,4993
4619,4020
7282,7082
668,7046
6754,2048
8471,6023
4555,7145
4965,8953
4006,493
3774,2108
3434,6739
2024,85
8683,2740
1222,1055
4224,311
3722,7156
1193,5685
8162,323
7810,3699
6162,3392
7781,5359
4751,3587
5483,7376
7013,3251
3860,1811
1184,1544
4585,2711
6582,6570
2946,4506
4408,4508
5820,8673
2794,6404
7384,1291
4797,7918
8022,4614
1117,297
3399,371
3390,7122
1964,7483
3665,1283
4778,7016
6242,2394
8166,2161
2544,7520
8125,1568
6417,3274
8313,1634
6599,8120
2542,7367
5231,4163
2551,8103
4258,8259
687,880
7162,4187
8329,8460
4572,4484
826,3104
8727,7803
2401,392
7232,5186
7749,6277
8773,6412
7188,6846
1008,1751
2788,4272
4545,3604
2225,8484
7720,5664
2730,6961
1695,7240
3993,7338
8154,8627
5980,1911
2430,5171
1902,7758
5678,2136
117,33
5384,5249
8277,6810
1046,2825
8831,5374
1383,4023
3880,954
2239,1324
4346,3032
5035,4403
7650,8924
1175,392
7060,126
414,5241
4382,4791
8784,3980
7526,2389
3465,2178
3067,2444
6313,4860
5875,7798
7323,7542
5914,4097
4708,4994
8589,1096
809,7789
2694,1257
3417,140
7774,4961
7093,8101
6354,4728
7349,4005
5495,6314
5403,1476
6397,55
7159,1884
5620,162
7417,8729
1573,2548
3389,2935
4324,4325
5538,3264
3955,971
1271,6227
7851,3304
3299,6985
4239,7082
7374,1129
428,3289
2020,8458
7558,3209
7457,8482
2822,7791
2141,2516
2721,3561
7431,5189
1554,4126
3742,2007
8034,4052
39,4494
5008,8015
2492,3066
5613,157
6492,7374
1656,6247
8247,7125
519,3779
4222,1101
5702,5888
432,5000
7661,7586
3477,4256
4705,6935
5393,103
3309,5330
1938,5207
3229,6348
3416,8342
706,4356
2836,2648
1275,3591
850,5288
4127,288
4638,6583
8694,2623
5112,2119
3596,3855
5629,6216
4500,7029
7150,7462
3572,6349
4031,5123
4277,3009
3863,2975
352,4667
390,1327
3025,6568
3698,4036
6690,6961
117,4389
2270,7571
208,676
203,8579
1592,8132
700,5964
3806,2458
5962,4142
7828,3697
8306,4495
993,1105
5187,1646
6190,3991
2217,3758
7834,5774
147,1573
8251,6277
6868,2734
5153,4743
6101,3332
4888,4435
1404,4467
2259,3135
846,6664
4102,7603
7449,8713
4456,2171
5926,7733
7909,616
1356,4943
7174,5168
720,4538
7933,7835
6412,6234
4304,3202
7683,3055
6294,4934
8294,5266
8394,704
8078,3028
3123,4255
8337,212
7004,153
5809,6037
333,7805
3518,4507
3361,1139
4842,8386
3689,5549
5208,3113
5399,3301
2334,886
8568,4360
2386,8177
2558,643
7982,7158
1224,6990
1801,2890
5485,504
6185,7731
1997,359
5862,5151
8324,3145
8332,5121
79,8532
1558,2814
4150,4927
6267,8452
1903,7402
309,2617
6406,6258
3449,8319
8430,4992
3259,5001
7960,1933
2867,3163
7971,6094
1103,5008
6056,5803
1202,5381
4643,5881
8045,2652
7694,5129
2978,4913
702,1973
975,6679
193,3539
1300,4347
5515,6133
5313,3299
8469,3298
5747,6742
5620,6984
3441,6639
3796,1240
2365,4691
6156,3526
6553,507
6779,785
601,3268
1994,6915
4269,5945
948,4763
2950,4396
4759,5328
8042,8469
473,6467
5467,1328
118,1279
5589,689
1668,4897
1100,8011
8151,4843
503,5224
5532,786
6108,4698
5494,2024
1291,1528
7559,8325
5753,840
3999,7572
1855,6993
1748,2441
4189,8201
6580,5188
385,5462
3732,8429
1585,5621
5774,4777
6299,4631
4230,6239
7366,3945
7717,3312
2941,6959
5138,3910
2292,327
4039,4717
5198,2612
3016,2623
6218,5668
639,823
7124,329
397,628
950,5549
431,4167
4248,2752
1995,1104
5097,6237
185,6389
7733,6910
7966,5701
3028,2644
2871,57
1403,7474
3195,7436
2579,3125
7011,613
3963,3384
7556,6991
3523,7042
2344,5846
6484,955
8100,7983
6782,2913
8051,7396
2410,5074
3341,7734
6133,3393
6235,4445
5900,337
7657,1930
2329,1450
1570,1108
4175,1372
5572,1694
7090,1642
2837,670
4530,2092
7620,2058
2971,3314
1713,6903
7814,4217
4986,5915
8180,7668
2903,558
5552,3080
1068,3164
7765,406
3487,4998
7777,6944
3771,5372
5733,6312
284,759
2215,2652
3171,4010
4161,4146
1456,2561
7006,732
2509,6489
4847,4042
1324,4882
6840,4980
4520,3977
566,8032
1294,4096
6967,2593
2657,4395
7893,4708
1147,1477
3906,4198
3669,5486
4459,7239
4757,1387
1609,6855
4508,6986
6245,5342
137,3701
5579,7221
6858,736
1767,4654
190,2532
1345,7400
5371,1551
1471,5394
3005,2271
7905,1021
2555,635
360,4168
408,7901
209,3110
2348,2046
3488,2638
6155,1601
2439,7258
7111,650
6148,407
8006,7544
3980,1123
4110,5355
1841,3180
8203,4516
3816,2216
7352,5188
2761,7789
3317,1391
6766,7225
523,6938
2284,6428
7316,6984
1220,3742
7382,2503
6544,2338
4400,7448
1306,3290
4929,7501
47,3333
6014,5298
3176,6091
6486,1258
3550,948
7090,2917
3905,5679
2154,7159
8128,1044
5218,5796
2070,5368
4103,6341
4044,5656
6203,1463
6052,8119
3852,7697
2827,4054
1335,3402
1186,3467
3728,4425
8146,6015
3401,267
4872,4428
6812,846
177,5454
7514,257
6280,7334
5389,2907
7429,7864
1235,5725
8073,4986
3421,3639
5302,7575
82,8037
4310,6944
5929,4621
5513,776
5831,4252
1945,3810
1446,7790
7015,5319
1276,580
581,3570
1390,3679
6832,6604
4151,1517
2214,6171
4522,3126
2567,7918
3148,5458
4316,6923
4706,1418
7669,2862
2919,5465
1476,1118
949,3585
6370,1617
6847,2722
3680,2820
3036,1711
6138,4558
1178,5844
2763,4379
2385,7466
4400,2679
1666,2177
649,4130
3439,73
596,7980
1061,5849
638,4059
2183,5673
5613,553
3278,588
7423,1781
7550,7852
4841,1423
7415,7855
5702,6960
6760,3258
467,3565
1046,6898
7548,6872
2914,2215
6274,6728
2110,3800
1744,5279
1063,2055
2352,3605
213,2193
1084,1783
23,2597
3218,1912
5416,7302
4790,3667
2465,1731
1193,5879
5343,5150
2989,3365
6181,6795
5708,1050
2395,674
7724,3715
6061,7606
354,5319
5458,2074
6699,4530
2155,6735
3518,6498
3645,5593
1430,3664
5469,2580
4226,371
2585,3913
7955,3960
7095,7016
5454,1474
4521,31
7410,7376
2910,7520
3883,5827
6899,7480
6223,383
3062,4688
3691,6613
1611,4509
7721,569
5324,2021
3601,7814
4463,7302
1114,2124
7630,4406
6213,6431
4623,5187
7990,2109
7300,4139
3555,4121
1687,3605
4753,5968
4348,3816
5300,5881
209,1317
2328,2557
7254,4850
4135,2478
4415,7550
2880,3587
6357,1742
6153,2464
1240,7740
3738,5838
4658,1566
7254,5435
937,3565
6838,1698
5225,5585
3430,633
1974,3198
1900,6267
2057,3625
7104,7702
1033,5468
5635,7670
1242,7893
5695,7873
5383,2266
4691,4540
67,7378
1201,6574
2007,4823
1605,3655
5925,2415
5174,6741
4081,2230
1596,3129
7748,7782
398,5531
612,3950
4768,7087
3847,7470
4160,972
5768,6851
4223,2932
875,6781
561,2507
1979,3232
4224,5130
2001,3416
1748,6506
277,6767
3552,6893
6248,2540
102,5474
1853,7026
3898,4006
2578,2007
2697,2424
647,626
5750,6928
6056,2219
5822,5162
1655,6948
1136,4477
3521,3142
3498,5059
2181,6108
6760,4931
3880,5114
2589,3199
6700,6586
1066,1713
2851,4407
7759,7804
524,1780
4449,1364
5497,2668
429,5894
922,6214
5196,7111
1390,3467
1929,6532
3493,6652
1806,4295
3076,5583
6357,3363
5854,2525
207,7265
1141,4076
2286,5061
6976,1161
3923,1723
6489,2116
7347,7306
5637,845
3977,5458
7695,3281
1792,3201
4618,2341
6008,3993
2577,3429
4685,2742
3217,1070
3302,2944
2442,968
4715,4630
3894,120
115,225
7303,199
25,1361
7052,2281
6412,2213
1582,878
3433,2546
723,4773
2614,6555
5815,6045
2459,3513
4234,1165
6253,5378
6555,4364
4822,4634
3883,7078
1542,7521
3143,1555
3640,4387
2299,4610
4671,287
4746,2449
1146,2320
5366,744
2203,5393
6076,5875
6523,5564
5386,4331
3720,6092
1683,2381
2534,2658
5171,1754
6035,2229
7039,3624
7099,6870
1114,5927
4218,1184
1351,2155
6455,1766
15,3898
7685,5768
2139,7105
6235,5692
532,3674
2104,6490
5519,5228
2679,7590
2054,1992
2810,2966
4093,6590
2964,1721
1337,3015
4244,133
1633,5298
4179,3202
5531,1935
6032,5447
2367,4428
508,5713
3184,326
1682,3332
1502,588
1325,3546
3216,4275
6772,6998
6981,3456
5315,1091
919,5917
4395,6755
2828,6059
4024,2882
7113,6528
935,3553
6807,4860
5177,5252
1471,4721
7391,3739
4866,7241
212,742
1673,683
4539,4974
6124,4788
3834,2051
4232,4902
4492,4061
20,1378
2856,4726
3912,6396
3818,2586
7243,5369
4332,5943
6676,1495
5482,2231
3655,1554
3819,1285
5662,3624
5040,2127
1496,6618
4336,2295
2663,6457
6883,1878
353,1097
5193,88
1843,2633
7378,6025
3386,5195
1083,3873
3920,6144
5844,4592
6846,1584
5946,2654
1064,3180
5939,3956
3893,717
3202,4836
2031,1506
7452,763
6012,2431
5548,5535
3845,5355
380,1007
1724,5320
5429,449
2519,1148
5729,2889
751,7253
2980,1066
489,4191
805,4697
2687,1216
3721,1115
6933,2511
3958,1862
5241,315
5360,1472
576,292
729,1466
1194,4901
917,3253
5242,5449
1419,2722
2495,303
4052,2281
6011,6337
270,1796
1612,832
2818,2606
1610,6742
1570,6685
1340,3536
2697,2187
3270,4222
2294,455
6472,1498
7330,3067
3246,5019
6900,4700
7249,984
6075,6581
5909,1659
3313,6343
44,3533
7301,7188
4926,5572
7292,1915
3301,1695
1894,1684
2723,6667
6879,5707
5448,3569
3250,4476
6420,4641
5976,4028
1380,5542
2791,619
643,2426
752,7095
212,3778
2126,7142
4333,2533
2956,878
1634,5370
7162,1535
3096,5173
1953,560
1527,350
1108,2313
5806,6228
7297,2816
4949,3238
5759,6762
2751,6623
1259,861
934,2200
1460,6323
4500,7099
1350,2887
599,2352
2814,1027
4847,4404
916,3589
3555,2213
6459,290
1305,5806
1262,1371
3844,6666
2161,1078
4135,3558
5485,2383
4076,6252
593,883
3681,2991
3422,1794
6346,5568
1698,3422
3379,6221
5306,528
2302,2145
3172,529
143,961
6884,2476
926,84
2448,5156
4893,266
6070,4374
4192,422
4279,5905
3780,30
7210,551
6100,4625
1279,3062
4071,5153
5301,4928
1333,1619
6079,1969
373,4918
2221,3088
6646,5419
7247,3569
531,5555
4199,6034
6770,4619
6508,2934
1914,6672
4042,2255
2230,2599
1729,2816
6955,3786
5677,3063
2078,4796
3790,3245
1480,4065
3968,6531
5470,1173
6505,5618
75,3604
18,526
410,2519
3552,6696
5887,2341
2985,1931
4830,3789
6979,5028
3159,6645
3383,2829
6965,4144
1473,2990
1739,938
4514,2674
633,7190
4696,732
145,5647
2162,5851
2561,1192
2386,4396
221,6189
4397,6949
1788,1840
5625,4910
4298,6145
3335,6024
5004,3641
5847,3155
2109,4244
5991,6674
5205,864
6014,5883
4844,2233
1770,6366
1607,1103
2440,1949
4219,6169
2586,753
6918,1729
1188,7076
2510,6772
5552,1689
3814,5839
2919,3693
6955,6177
3706,5486
2386,2892
6346,6524
155,5671
2074,6712
63,6406
3272,3167
3668,1370
1778,5979
1038,5053
3393,372
3028,6051
4123,5571
2473,4288
2041,6136
6449,5220
6531,2584
4541,4096
6691,1308
6936,3204
593,1222
6778,1625
6957,3241
3462,2358
5145,2421
4023,4065
2631,1873
2752,3307
2429,3459
5877,753
4011,2995
3595,3057
241,1972
6958,675
5724,6665
1799,463
6126,4938
4422,2150
716,1388
6170,866
2082,107
6220,6702
2084,2354
2560,4617
6905,1215
1646,3198
2526,6133
6262,4683
4708,3683
1372,4942
3359,2763
3710,5540
612,3532
4998,4759
4518,590
2567,1029
4348,4969
5730,3873
3833,3950
959,4947
6457,2309
844,4471
4973,5647
4988,7018
5707,6769
4487,4084
11,1204
4551,6350
3447,660
6040,5584
4390,4833
84,6265
5675,609
5868,4584
382,2359
831,741
2700,3454
5491,1035
1901,6245
546,1998
5548,4984
6048,4753
3125,5488
1009,3116
401,6367
412,3147
4904,2391
539,1597
2207,1596
5778,4328
6751,388
6581,3316
5888,3715
1364,3556
2710,3486
4408,4185
111,4005
18,6370
5748,2326
3104,169
6569,2722
4148,1010
1930,4658
2817,300
2890,3859
5789,298
444,3191
2219,5119
5348,2701
5807,6355
4086,4410
393,3875
1929,3188
3011,880
2353,1136
2803,6813
5430,5564
4691,3989
3190,5524
1369,1207
881,1055
651,5776
4622,4077
3709,3857
1764,1844
997,3015
3445,3673
3016,2129
2308,259
5994,5652
1623,1920
4862,1736
1038,5868
1794,1806
5398,5132
1903,6707
1317,4560
5427,3004
3726,1535
6135,4747
6360,6038
6003,499
135,6666
3330,1733
2518,2535
1660,2907
6392,2610
6456,5838
3081,5791
4696,5617
2258,1883
5321,3510
6800,1179
1679,5743
5103,3
5263,762
1008,1222
6132,2457
2783,4327
1588,1247
2507,55
6133,2832
3438,5841
292,5552
4939,6416
6753,4773
3687,498
2461,4437
693,2463
559,5791
4940,4417
3468,2494
4102,889
1879,5125
3307,3960
3021,5570
4164,3417
3076,2186
2578,2461
60,934
879,2950
781,5485
88,472
3890,504
5565,1669
1747,310
3734,2610
3116,4887
3396,3602
5518,2526
3923,1978
2216,960
3357,1157
590,257
4214,266
1835,5018
2382,6402
4869,1965
3603,4756
2386,3600
3779,1362
6313,1620
2189,2689
1808,1534
288,4949
5547,5732
3707,4303
3778,5658
721,6573
2099,5686
6629,3603
3053,5255
6573,3485
4679,4077
4484,1136
1261,5376
1197,1892
5480,2535
2413,585
5504,655
6078,5788
6694,5983
1469,2842
1288,4805
2590,5921
1231,3753
2627,3426
3689,164
5026,1033
1777,5414
4719,4445
3766,5862
3653,153
4493,1794
5516,1225
3209,132
1041,1431
6287,817
3605,3769
3749,3693
2174,6550
1466,5244
6586,4202
2717,4462
4886,5272
4193,1365
5489,73
2628,1606
1992,807
2299,1305
5017,6161
5944,1350
2678,1089
2685,1182
3803,2845
3234,1235
3951,4745
3206,4819
2948,5171
5912,6093
4098,17
3564,225
3687,1824
1313,960
5444,4638
5467,2773
1450,2420
5305,2662
581,111
2535,5448
1495,1518
640,2016
2010,2930
4045,723
3503,4433
5277,3450
1535,2835
3831,4959
2562,5671
4280,841
6383,1708
2363,5765
3987,449
6385,1511
6028,531
4200,2813
2605,444
4554,2554
5972,1529
4814,743
4373,583
4053,989
5933,1989
1222,5200
5169,328
90,1513
2428,1677
5627,6358
5727,1473
4603,1547
3121,2509
1287,2946
216,2435
829,1081
4841,1259
5534,1020
833,3506
3039,5750
4213,1359
6364,1975
5778,1159
2902,5651
437,2660
373,915
1383,4732
3373,4458
3474,3235
4166,1841
5830,1088
765,3461
1147,136
340,3874
1344,5599
671,5443
5160,6381
2112,4328
1646,2600
2300,1942
6113,2167
2486,4079
2042,6421
6203,93
4397,1054
4057,4110
5833,1182
6400,3095
585,2868
817,5595
810,5518
4265,1354
1969,1444
2261,1510
2589,5525
2782,859
919,2199
2223,3626
5083,3178
1400,1225
437,244
5937,284
1514,3045
6060,3941
6424,5480
3708,5242
1764,3176
1119,573
4361,1118
2085,588
4116,4648
3967,5315
4726,3169
3160,3596
5405,2739
4455,3862
1450,6033
5112,561
6001,3946
6270,5358
1836,4754
1538,3547
1788,3973
5523,4179
1067,1634
5679,3927
1076,803
3538,2228
2712,600
1995,4764
6288,2432
4941,3645
1000,6244
3754,2155
4468,551
1001,399
1272,3138
5155,5751
3078,405
3489,734
4040,5370
2504,3734
3455,511
2758,639
2460,2852
4241,5353
1927,1478
5436,5780
6175,4275
2521,1937
204,3332
6068,509
624,5234
2627,4312
2033,4153
5510,2286
3484,1248
703,893
6277,1184
177,483
3445,3086
6040,1593
2677,2017
4825,6138
4049,5707
5901,5142
4235,1533
524,691
5623,1976
3080,4554
4226,4778
4942,4640
3676,1931
1840,669
765,4501
5809,4944
4062,2019
4812,3451
3612,4432
4157,4927
388,2813
246,2650
4555,348
4360,1930
715,10
1594,4258
4411,1946
2574,4962
4440,1373
4217,733
168,4119
5322,5828
6167,933
1056,2190
3018,3372
3374,1166
4104,4434
4128,1391
4490,2264
67,3297
3850,6177
6222,748
2875,1524
513,2091
5705,6100
5267,2215
198,3392
4716,2547
3751,704
2747,3588
5548,2144
5162,3606
2902,420
138,6209
4068,1168
451,2150
1293,901
3136,261
4130,4531
2916,4598
414,5199
2727,3155
4332,1141
958,695
5929,1559
3871,3751
5732,2719
3968,1684
988,2582
4070,2432
1373,546
4238,4494
5596,3083
909,5506
243,4415
4619,5415
3998,4350
3144,329
5609,1979
5460,1742
5656,5638
257,2481
3496,2906
2616,4764
3131,1434
5459,1526
443,472
3192,6046
937,4410
3736,1227
227,1646
447,1486
3120,4620
5907,1356
5732,3607
2252,5173
3289,2302
2943,1912
285,1733
976,2657
453,2315
2342,4965
5094,3061
4925,3493
1136,3248
5536,1174
4386,4191
1500,3969
5142,4913
5490,5005
3138,1244
5151,5647
5309,266
4367,4276
3665,1261
5707,5329
3399,1060
765,4041
5419,1621
2521,49
5793,2381
213,2451
4177,1064
764,5199
789,5076
2884,1499
2357,2091
5611,5310
3268,2802
5735,4784
4782,629
5907,5963
3632,188
3870,3293
3392,3553
4626,3484
2360,5393
5277,742
1021,2668
1441,4203
5576,5231
3452,4656
4451,4166
2935,1289
1535,1542
753,2584
1964,3802
1351,5116
2542,338
4872,3953
3258,3535
1779,3299
428,5442
5185,3020
2868,4824
4246,585
1343,1504
5234,5577
3227,1224
1481,5491
3300,2554
1736,1828
2771,2016
1499,4585
3999,143
4229,675
3820,3518
924,2011
3414,140
4187,5015
4984,5918
4436,2736
3314,164
1224,450
4567,1798
1859,1302
4863,5368
635,690
1776,5942
513,4414
3901,579
5006,2700
573,3536
2768,3819
571,3187
2130,3059
3029,2462
484,3364
4096,4976
4490,2582
779,1037
1,2175
4262,2896
1800,4414
2853,230
226,3437
5589,5721
1089,4363
885,1711
2140,5723
3363,3368
5829,1357
5612,4749
4224,2370
4836,3230
2553,2754
1422,3882
3598,2834
572,2798
4371,3622
1713,4286
946,337
2931,4622
3399,3240
1356,2066
2451,2357
2801,4679
5132,3342
1148,4568
2489,5416
4581,5340
5475,5527
3597,3394
1991,1679
2089,4166
3753,3998
3250,4420
3966,4970
2395,5441
4324,965
1324,964
999,2737
761,186
5830,2643
4627,242
1666,1907
297,4827
4912,2266
4678,1319
2631,5405
2598,1699
1132,3072
4184,4323
4970,4248
692,143
928,1589
225,1506
4048,3581
4295,2703
4717,3379
3418,5198
2913,1829
2470,1821
3664,4268
5339,1676
271,1062
2773,4751
4211,5462
5665,3772
4386,2291
1076,1552
1929,4441
5145,70
1665,4623
756,1306
3797,1948
2437,5069
1954,3226
4603,5120
587,2334
638,681
4710,4830
5681,5673
4624,1306
3110,4385
3717,505
4117,2395
2276,1843
3229,4267
2491,2377
148,4827
3475,3991
3673,4121
4415,3495
2762,965
833,523
3152,2024
1634,388
2631,2886
4525,5233
1245,350
1487,2160
3366,3259
3602,33
2757,103
5747,318
2594,3979
2164,1592
2976,698
1131,1532
1228,1106
4298,2121
3514,3162
3113,2066
748,1868
4953,329
5468,3006
1116,5537
3302,1295
606,398
499,4341
720,2633
971,509
3666,4893
5578,35
3148,1912
1734,2960
3961,133
1791,5080
4360,191
132,1514
5000,873
887,5366
586,5288
2830,2344
3997,1661
89,724
1020,2600
379,1640
1136,2975
5180,3912
2191,705
4409,3005
4289,2474
4724,972
3702,3903
2628,410
263,4668
5005,5522
1725,1302
5594,4048
2031,3195
1730,1467
1804,997
1917,1338
5418,144
3901,1362
698,1901
4977,4251
2136,3546
1049,3774
539,1837
4289,78
4679,5327
455,2014
3242,529
5549,5471
3023,1107
1854,4631
4612,2908
1182,3257
544,3349
1206,3523
5614,1249
5336,3995
5297,731
3344,3804
246,1790
3471,186
4515,1635
2415,2105
534,5507
3711,4840
233,4032
3948,5196
39,326
5225,4826
2336,3401
3195,2802
619,745
90,3392
5561,2071
2318,2484
2787,1715
5172,1215
3228,1651
97,2942
479,4657
2693,642
5201,1958
3256,1551
2884,120
3916,4922
1097,4082
1444,2428
4159,652
5129,3730
1529,4579
2113,4028
3148,1206
2022,4079
4403,2702
1935,3946
226,2250
4301,3229
690,2526
3145,4208
3040,4086
491,5387
3692,2938
1368,4235
262,2708
2598,2548
2063,1915
1393,1448
2510,4186
3028,3952
5447,4689
2677,170
3711,5471
4647,4362
5277,3731
1718,1608
3026,897
671,2958
4044,2241
317,196
5333,3291
3778,1668
92,4878
1856,3813
843,2819
701,2011
4978,4674
4236,3835
1384,317
1644,3700
3768,2498
4425,2027
973,974
4987,1151
1229,3910
2883,257
3828,2803
4076,2122
887,992
76,4287
3570,812
3480,2422
2996,5156
2097,3804
2128,2304
1552,3688
584,2084
1894,2797
4303,1725
684,4563
5310,693
2552,2385
5360,438
3619,2143
575,2085
2914,384
237,2794
114,2924
4437,1974
4450,1260
4299,1157
4441,4344
2328,4604
5087,1718
891,1256
3233,4572
302,948
4370,2845
3669,1075
2472,2530
1506,5345
3194,34
4779,1154
3414,3194
1949,4360
3748,2298
2673,4811
243,4107
1655,3593
47,731
757,1875
1235,4697
4226,3716
79,4666
3793,2655
4616,3324
4864,1890
5114,4309
3334,4363
4911,1157
1163,1862
5120,1907
2873,916
1868,871
695,245
1171,62
1016,1720
1751,4972
4062,3837
1175,1038
1064,4082
4728,4628
5062,407
2774,767
5010,1290
750,2632
4002,4224
4892,4224
2090,4650
1793,3272
1820,4531
3926,3511
1464,4508
2279,3105
130,122
227,4797
3149,3830
87,2400
2447,470
2158,2439
3448,1087
1180,4704
4792,3838
1377,2102
2131,2827
2843,4690
2014,3199
4503,1836
138,1192
3124,531
3416,4940
629,4838
1050,1251
4748,156
4092,2457
1748,1602
2456,4617
5076,721
3310,4475
3973,2897
3092,168
954,2577
2551,820
2745,5191
4566,3513
2237,1237
2608,1608
4264,3750
451,1604
3610,3500
4318,1207
3250,4905
1059,1222
2199,2639
3352,3740
3756,919
2458,213
2678,3214
3939,3284
2252,224
3729,4761
835,560
208,500
4206,833
332,1298
265,1682
840,455
3780,1860
2139,1274
1497,1310
3825,94
1805,803
4938,1300
3975,2369
4121,1026
4985,2372
4537,3351
4942,4728
365,2660
4645,551
2209,1348
2281,2028
3436,2046
74,1980
1626,802
1054,2632
1761,927
1586,3596
2916,28
809,4075
1704,1808
1886,4465
1485,3061
2309,2655
691,4194
1477,4624
1793,933
4246,2445
2970,4914
2521,2853
1212,1966
728,3281
5102,2319
596,3568
1739,1317
1780,332
1827,548
3976,389
4582,2943
530,359
4849,2555
1271,2558
4441,1564
822,815
1809,4250
